time,min,mean,max,Method,nCells
20.610169491525426,-3.34722e-06,3.354393813148743e-08,0.109499,geoVoF_Brackbill,32
22.915254237288135,-2.56517e-06,-2.624219093425602e-08,0.08751033333333333,geoVoF_Brackbill,32
21.559322033898304,-6.72966e-07,6.81235646643101e-09,0.02251533333333333,geoVoF_Brackbill,32
22.033898305084744,-7.81516e-07,-8.09145936395731e-09,0.027338799999999996,geoVoF_Brackbill,32
6.779661016949153,-1.56153e-05,1.5801660879725672e-07,0.5129466666666667,geoVoF_Brackbill,32
2.847457627118644,-1.93636e-05,-1.9426620471380411e-07,0.6565133333333334,geoVoF_Brackbill,32
20.474576271186443,-3.5851e-06,3.596517494809645e-08,0.11722566666666666,geoVoF_Brackbill,32
6.711864406779661,-1.56149e-05,1.550991636363642e-07,0.5127433333333333,geoVoF_Brackbill,32
1.0847457627118644,-1.67863e-05,1.6557644579124474e-07,0.5489799999999999,geoVoF_Brackbill,32
21.491525423728817,-8.93993e-07,9.023815406360626e-09,0.029699233333333335,geoVoF_Brackbill,32
16.8135593220339,-5.47151e-06,-5.5116560808080935e-08,0.186009,geoVoF_Brackbill,32
5.423728813559323,-3.92622e-06,3.839851319587774e-08,0.12534133333333333,geoVoF_Brackbill,32
9.966101694915254,-1.08877e-05,-1.0976877340067628e-07,0.37004666666666663,geoVoF_Brackbill,32
24.677966101694917,-8.59474e-07,-8.728809611307384e-09,0.0289046,geoVoF_Brackbill,32
1.3559322033898307,-1.04726e-05,1.0300938114477502e-07,0.34318333333333334,geoVoF_Brackbill,32
8.745762711864407,-2.47782e-06,-2.497610962962914e-08,0.086367,geoVoF_Brackbill,32
10.372881355932204,-1.05606e-05,-1.0856606103448691e-07,0.35892,geoVoF_Brackbill,32
14.033898305084746,-6.57872e-06,6.562585896907505e-08,0.21521633333333334,geoVoF_Brackbill,32
5.898305084745763,-1.06547e-05,1.0390838585858395e-07,0.34511,geoVoF_Brackbill,32
0.06779661016949153,-2.96624e-05,3.184492998136233e-07,0.98739,geoVoF_Brackbill,32
22.57627118644068,-2.07853e-06,-2.0838878114477995e-08,0.07136433333333334,geoVoF_Brackbill,32
8.0,-6.73051e-06,6.601971178451089e-08,0.22098366666666666,geoVoF_Brackbill,32
18.101694915254235,-1.70836e-06,-1.690923420875477e-08,0.05748633333333333,geoVoF_Brackbill,32
9.220338983050848,-7.24508e-06,-7.269305925925794e-08,0.24886666666666665,geoVoF_Brackbill,32
14.16949152542373,-5.9962e-06,5.971856481099692e-08,0.196285,geoVoF_Brackbill,32
24.949152542372882,-2.50065e-07,-2.4776210600706873e-09,0.0080678,geoVoF_Brackbill,32
1.288135593220339,-1.21075e-05,1.1918371515151232e-07,0.39642,geoVoF_Brackbill,32
15.52542372881356,-2.02133e-06,-2.0494306712329248e-08,0.07018833333333332,geoVoF_Brackbill,32
22.98305084745763,-2.62713e-06,-2.6896403114187153e-08,0.08954,geoVoF_Brackbill,32
3.3898305084745766,-2.20266e-05,-2.2588292917809076e-07,0.7419433333333333,geoVoF_Brackbill,32
3.050847457627119,-2.10029e-05,-2.1115214949495184e-07,0.71046,geoVoF_Brackbill,32
3.6610169491525424,-2.12018e-05,-2.1971865750863909e-07,0.7171933333333333,geoVoF_Brackbill,32
9.152542372881356,-6.66005e-06,-6.682226936026979e-08,0.22907766666666665,geoVoF_Brackbill,32
19.118644067796613,-2.5259e-06,2.4766386048110077e-08,0.08148466666666666,geoVoF_Brackbill,32
12.271186440677967,-3.37307e-06,3.2937036975944894e-08,0.10820666666666666,geoVoF_Brackbill,32
11.05084745762712,-6.99245e-06,-6.981212794613047e-08,0.237102,geoVoF_Brackbill,32
10.915254237288137,-7.95031e-06,-7.950879259259599e-08,0.269795,geoVoF_Brackbill,32
10.779661016949152,-8.80226e-06,-8.815934680134868e-08,0.2989076666666666,geoVoF_Brackbill,32
22.508474576271187,-1.94798e-06,-1.9532254276094863e-08,0.066981,geoVoF_Brackbill,32
4.0,-1.85008e-05,-1.8628383771044104e-07,0.6281266666666667,geoVoF_Brackbill,32
4.9491525423728815,-4.35022e-06,-4.362820855172434e-08,0.146279,geoVoF_Brackbill,32
12.135593220338983,-2.30567e-06,2.242585752577295e-08,0.07342133333333334,geoVoF_Brackbill,32
11.661016949152543,-1.87134e-06,-1.8446587423728864e-08,0.06239366666666667,geoVoF_Brackbill,32
10.576271186440678,-9.84316e-06,-1.0074915427586456e-07,0.3344933333333333,geoVoF_Brackbill,32
17.01694915254237,-5.27309e-06,-5.292701575757338e-08,0.17923099999999997,geoVoF_Brackbill,32
1.8305084745762712,-1.18498e-06,-1.261945696113094e-08,0.04126333333333333,geoVoF_Brackbill,32
10.169491525423728,-1.09379e-05,-1.1260443910344691e-07,0.3710633333333333,geoVoF_Brackbill,32
20.27118644067797,-3.83743e-06,3.8659672179929715e-08,0.12542766666666666,geoVoF_Brackbill,32
0.2711864406779661,-2.88607e-05,3.01806512367511e-07,0.9512266666666667,geoVoF_Brackbill,32
6.169491525423729,-1.3321e-05,1.3062552188552488e-07,0.4334266666666667,geoVoF_Brackbill,32
2.1016949152542375,-7.23578e-06,-7.41512958620693e-08,0.24988466666666667,geoVoF_Brackbill,32
5.016949152542373,-3.16217e-06,-3.139530280821876e-08,0.105635,geoVoF_Brackbill,32
6.8474576271186445,-1.55548e-05,1.5744258432990328e-07,0.5108833333333334,geoVoF_Brackbill,32
24.542372881355934,-1.15733e-06,-1.165383276816662e-08,0.03908266666666667,geoVoF_Brackbill,32
0.8135593220338984,-2.22133e-05,2.1983007340067046e-07,0.7298266666666666,geoVoF_Brackbill,32
5.084745762711864,-1.97576e-06,-1.954006747404851e-08,0.06501533333333333,geoVoF_Brackbill,32
12.40677966101695,-4.35178e-06,4.2198215824915366e-08,0.140167,geoVoF_Brackbill,32
18.91525423728814,-1.82298e-06,1.7636714276094342e-08,0.05849566666666666,geoVoF_Brackbill,32
22.23728813559322,-1.33055e-06,-1.3567616608995968e-08,0.046061,geoVoF_Brackbill,32
4.406779661016949,-1.33235e-05,-1.3348764646464085e-07,0.45187,geoVoF_Brackbill,32
13.016949152542374,-7.34601e-06,7.208932794612802e-08,0.23939966666666668,geoVoF_Brackbill,32
1.6949152542372883,-2.08217e-06,2.1270455406361308e-08,0.07037566666666667,geoVoF_Brackbill,32
15.728813559322035,-3.0577e-06,-3.1034709517241744e-08,0.105479,geoVoF_Brackbill,32
6.4406779661016955,-1.49816e-05,1.4779122895623334e-07,0.48952,geoVoF_Brackbill,32
7.186440677966102,-1.43644e-05,1.4438863278349658e-07,0.4695666666666667,geoVoF_Brackbill,32
12.8135593220339,-6.63099e-06,6.482819393939574e-08,0.215377,geoVoF_Brackbill,32
17.15254237288136,-5.03752e-06,-5.110173883561724e-08,0.17119166666666666,geoVoF_Brackbill,32
20.74576271186441,-3.05943e-06,2.998794936027003e-08,0.10014566666666666,geoVoF_Brackbill,32
14.847457627118645,-2.11132e-06,2.0868921443299048e-08,0.06977566666666667,geoVoF_Brackbill,32
8.881355932203391,-3.98207e-06,-4.05686358620683e-08,0.137971,geoVoF_Brackbill,32
11.864406779661017,-7.43229e-08,-2.5284245643154074e-10,0.00123986,geoVoF_Brackbill,32
18.237288135593218,-1.10319e-06,-1.1021290380622465e-08,0.03680633333333334,geoVoF_Brackbill,32
4.813559322033899,-6.7115e-06,-6.672180942761126e-08,0.22690266666666667,geoVoF_Brackbill,32
14.576271186440678,-3.80571e-06,3.729259999999988e-08,0.12495066666666665,geoVoF_Brackbill,32
7.457627118644068,-1.2446e-05,1.2256902491582597e-07,0.4071666666666667,geoVoF_Brackbill,32
22.30508474576271,-1.4982e-06,-1.527291570934211e-08,0.051763666666666666,geoVoF_Brackbill,32
8.40677966101695,-1.61117e-06,1.6121753494808816e-08,0.054281333333333334,geoVoF_Brackbill,32
6.305084745762712,-1.42798e-05,1.4042371313131213e-07,0.46558,geoVoF_Brackbill,32
2.576271186440678,-1.59685e-05,-1.600942855218911e-07,0.5438033333333333,geoVoF_Brackbill,32
5.830508474576272,-9.84128e-06,9.58441232323221e-08,0.3183733333333333,geoVoF_Brackbill,32
21.28813559322034,-1.54743e-06,1.5388892733564346e-08,0.05094666666666667,geoVoF_Brackbill,32
8.271186440677967,-3.34417e-06,3.3116750652920436e-08,0.11060966666666668,geoVoF_Brackbill,32
9.084745762711865,-6.03946e-06,-6.060130370370237e-08,0.208021,geoVoF_Brackbill,32
18.847457627118644,-1.56444e-06,1.5343385017300546e-08,0.050055,geoVoF_Brackbill,32
15.593220338983052,-2.38254e-06,-2.412540061643884e-08,0.08249533333333332,geoVoF_Brackbill,32
6.983050847457627,-1.52514e-05,1.5401670934707823e-07,0.49965666666666664,geoVoF_Brackbill,32
19.52542372881356,-3.53756e-06,3.505167347078865e-08,0.11505333333333334,geoVoF_Brackbill,32
18.440677966101696,-1.94638e-07,-1.44843436956522e-09,0.005824033333333333,geoVoF_Brackbill,32
11.593220338983052,-2.47397e-06,-2.4617262123287454e-08,0.08299033333333333,geoVoF_Brackbill,32
21.22033898305085,-1.75885e-06,1.722885043771007e-08,0.05782466666666666,geoVoF_Brackbill,32
6.576271186440678,-1.5426e-05,1.5270068148147626e-07,0.5052533333333333,geoVoF_Brackbill,32
15.45762711864407,-1.64628e-06,-1.6868865397924148e-08,0.057395666666666664,geoVoF_Brackbill,32
8.610169491525424,-9.01097e-07,-9.451298657243874e-09,0.03175943333333333,geoVoF_Brackbill,32
10.440677966101696,-1.03595e-05,-1.0632257834482719e-07,0.3520933333333333,geoVoF_Brackbill,32
0.33898305084745767,-2.83827e-05,2.958209215547582e-07,0.93325,geoVoF_Brackbill,32
20.677966101694913,-3.20917e-06,3.214228352941138e-08,0.105012,geoVoF_Brackbill,32
18.3728813559322,-4.95856e-07,-4.930290671378113e-09,0.016038933333333335,geoVoF_Brackbill,32
16.33898305084746,-5.13841e-06,-5.238617813793397e-08,0.17520366666666667,geoVoF_Brackbill,32
10.983050847457628,-7.48321e-06,-7.477142020201862e-08,0.2538546666666667,geoVoF_Brackbill,32
5.627118644067797,-7.08708e-06,6.874093535353399e-08,0.228261,geoVoF_Brackbill,32
5.220338983050848,-4.61886e-07,4.558750035335714e-09,0.015404733333333332,geoVoF_Brackbill,32
18.644067796610173,-7.29076e-07,7.15415144876301e-09,0.0230277,geoVoF_Brackbill,32
2.169491525423729,-8.6539e-06,-8.700050101010049e-08,0.2982066666666667,geoVoF_Brackbill,32
13.76271186440678,-7.44456e-06,7.454095237113262e-08,0.24339066666666664,geoVoF_Brackbill,32
23.05084745762712,-2.67702e-06,-2.7430172595156576e-08,0.091167,geoVoF_Brackbill,32
1.016949152542373,-1.82447e-05,1.8010747946127369e-07,0.5974533333333333,geoVoF_Brackbill,32
17.627118644067796,-3.65993e-06,-3.7007842206895036e-08,0.124105,geoVoF_Brackbill,32
2.915254237288136,-1.99976e-05,-2.0074003164984557e-07,0.6774833333333333,geoVoF_Brackbill,32
12.474576271186441,-4.80358e-06,4.663964646464767e-08,0.15496166666666666,geoVoF_Brackbill,32
4.5423728813559325,-1.12358e-05,-1.1234226531986739e-07,0.38084999999999997,geoVoF_Brackbill,32
22.64406779661017,-2.19849e-06,-2.203983851851953e-08,0.07537666666666666,geoVoF_Brackbill,32
1.5593220338983051,-5.45148e-06,5.4780962249137616e-08,0.179848,geoVoF_Brackbill,32
9.76271186440678,-1.04364e-05,-1.049233057239003e-07,0.35535999999999995,geoVoF_Brackbill,32
23.118644067796613,-2.71455e-06,-2.7841923114186722e-08,0.09239233333333333,geoVoF_Brackbill,32
19.86440677966102,-3.92344e-06,3.861032915825022e-08,0.128116,geoVoF_Brackbill,32
11.932203389830509,-5.74635e-07,5.590891802120143e-09,0.018112733333333332,geoVoF_Brackbill,32
2.033898305084746,-5.77481e-06,-5.813844228956294e-08,0.199844,geoVoF_Brackbill,32
13.423728813559322,-7.87925e-06,7.92628971821335e-08,0.25758466666666663,geoVoF_Brackbill,32
7.254237288135593,-1.39598e-05,1.4014300536082495e-07,0.45637333333333335,geoVoF_Brackbill,32
0.7457627118644068,-2.33784e-05,2.3145742895622764e-07,0.7684599999999999,geoVoF_Brackbill,32
12.745762711864407,-6.32704e-06,6.177487138047331e-08,0.20524966666666666,geoVoF_Brackbill,32
19.59322033898305,-3.64873e-06,3.621784742268052e-08,0.11880333333333333,geoVoF_Brackbill,32
14.237288135593221,-5.67286e-06,5.6429706804122624e-08,0.185764,geoVoF_Brackbill,32
5.694915254237288,-8.05464e-06,7.823767340067456e-08,0.25987299999999997,geoVoF_Brackbill,32
24.474576271186443,-1.30225e-06,-1.3132936124567597e-08,0.04403233333333333,geoVoF_Brackbill,32
22.10169491525424,-9.71227e-07,-9.922909861591779e-09,0.03382633333333333,geoVoF_Brackbill,32
10.64406779661017,-9.5302e-06,-9.743544186206857e-08,0.3238006666666667,geoVoF_Brackbill,32
23.79661016949153,-2.45903e-06,-2.5117836816609407e-08,0.08353433333333332,geoVoF_Brackbill,32
19.728813559322038,-3.82003e-06,3.804606013745599e-08,0.12460366666666667,geoVoF_Brackbill,32
11.457627118644067,-3.66918e-06,-3.6402568686869975e-08,0.123796,geoVoF_Brackbill,32
9.830508474576272,-1.06332e-05,-1.0697843367003335e-07,0.36179999999999995,geoVoF_Brackbill,32
21.152542372881356,-1.96555e-06,1.9277250067568366e-08,0.06455033333333332,geoVoF_Brackbill,32
24.33898305084746,-1.58098e-06,-1.5991416678200482e-08,0.05354933333333334,geoVoF_Brackbill,32
17.966101694915256,-2.30072e-06,-2.3007271917808128e-08,0.07771466666666667,geoVoF_Brackbill,32
6.237288135593221,-1.38324e-05,1.3582495151515032e-07,0.45054,geoVoF_Brackbill,32
19.457627118644066,-3.40942e-06,3.372160357388331e-08,0.110745,geoVoF_Brackbill,32
6.101694915254238,-1.27462e-05,1.2482029057238455e-07,0.41426666666666667,geoVoF_Brackbill,32
16.27118644067797,-4.99572e-06,-5.0889213931035565e-08,0.170507,geoVoF_Brackbill,32
11.728813559322035,-1.26884e-06,-1.2572539065744308e-08,0.04178866666666666,geoVoF_Brackbill,32
1.423728813559322,-8.81314e-06,8.661678720538502e-08,0.28917333333333334,geoVoF_Brackbill,32
13.559322033898306,-7.79764e-06,7.843504068728828e-08,0.25495533333333337,geoVoF_Brackbill,32
2.6440677966101696,-1.69416e-05,-1.6984795353534943e-07,0.5761666666666667,geoVoF_Brackbill,32
23.525423728813557,-2.69193e-06,-2.766172878892765e-08,0.09150399999999999,geoVoF_Brackbill,32
16.474576271186443,-5.35261e-06,-5.4681529655169574e-08,0.18221233333333334,geoVoF_Brackbill,32
13.084745762711865,-7.51778e-06,7.387471380470921e-08,0.24521199999999999,geoVoF_Brackbill,32
15.661016949152543,-2.72832e-06,-2.7696364275862602e-08,0.09427266666666667,geoVoF_Brackbill,32
12.881355932203391,-6.90242e-06,6.756660740740881e-08,0.22446,geoVoF_Brackbill,32
15.186440677966102,-7.94611e-08,-9.897339718411638e-10,0.0024924733333333334,geoVoF_Brackbill,32
1.4915254237288136,-7.13691e-06,7.124152570446451e-08,0.23464533333333332,geoVoF_Brackbill,32
3.7966101694915255,-2.03302e-05,-2.0497253037037406e-07,0.68885,geoVoF_Brackbill,32
24.203389830508478,-1.84104e-06,-1.868147307958533e-08,0.06242333333333334,geoVoF_Brackbill,32
20.203389830508474,-3.89176e-06,3.9263220484430077e-08,0.12720066666666666,geoVoF_Brackbill,32
2.983050847457627,-2.05437e-05,-2.0635892390572758e-07,0.6954733333333333,geoVoF_Brackbill,32
6.6440677966101696,-1.55521e-05,1.5425613602694353e-07,0.5101566666666666,geoVoF_Brackbill,32
11.254237288135593,-5.39829e-06,-5.376533333333335e-08,0.18274366666666667,geoVoF_Brackbill,32
12.0,-1.16584e-06,1.1330338788927251e-08,0.03679233333333333,geoVoF_Brackbill,32
15.05084745762712,-7.96611e-07,8.098469399293507e-09,0.0270365,geoVoF_Brackbill,32
4.203389830508475,-1.61407e-05,-1.6214025521885872e-07,0.5479533333333333,geoVoF_Brackbill,32
23.45762711864407,-2.72424e-06,-2.8027556747405126e-08,0.09260933333333334,geoVoF_Brackbill,32
4.610169491525424,-1.01415e-05,-1.0128483299664007e-07,0.34365,geoVoF_Brackbill,32
7.728813559322035,-9.83173e-06,9.663364646464665e-08,0.32213366666666665,geoVoF_Brackbill,32
4.474576271186441,-1.22979e-05,-1.2309046902356838e-07,0.41696666666666665,geoVoF_Brackbill,32
3.8644067796610173,-1.97841e-05,-2.0255639000000047e-07,0.6709499999999999,geoVoF_Brackbill,32
4.745762711864407,-7.87464e-06,-7.842799932660356e-08,0.2665343333333333,geoVoF_Brackbill,32
13.35593220338983,-7.8725e-06,7.909528865979448e-08,0.25733333333333336,geoVoF_Brackbill,32
20.88135593220339,-2.72839e-06,2.672493818181845e-08,0.089378,geoVoF_Brackbill,32
20.94915254237288,-2.54895e-06,2.5005809189189614e-08,0.083534,geoVoF_Brackbill,32
12.203389830508476,-2.84952e-06,2.7775180962200957e-08,0.09112733333333334,geoVoF_Brackbill,32
16.677966101694917,-5.49412e-06,-5.6063072876711566e-08,0.186804,geoVoF_Brackbill,32
1.2203389830508475,-1.371e-05,1.3504282222222642e-07,0.44860999999999995,geoVoF_Brackbill,32
17.830508474576273,-2.87005e-06,-2.8872261034481774e-08,0.09714566666666666,geoVoF_Brackbill,32
24.271186440677965,-1.71362e-06,-1.735917723183374e-08,0.058076666666666665,geoVoF_Brackbill,32
13.152542372881356,-7.6562e-06,7.533617387205276e-08,0.24991566666666667,geoVoF_Brackbill,32
20.40677966101695,-3.68366e-06,3.69919859515571e-08,0.12042933333333333,geoVoF_Brackbill,32
10.711864406779661,-9.18261e-06,-9.202241158248986e-08,0.3119183333333333,geoVoF_Brackbill,32
2.5084745762711864,-1.49178e-05,-1.495872626262622e-07,0.5088,geoVoF_Brackbill,32
11.796610169491526,-6.68983e-07,-6.56549505300332e-09,0.02126693333333333,geoVoF_Brackbill,32
0.6101694915254238,-2.54386e-05,2.567712086597937e-07,0.83581,geoVoF_Brackbill,32
10.101694915254237,-1.09729e-05,-1.1292003820689194e-07,0.3722,geoVoF_Brackbill,32
3.1186440677966103,-2.13775e-05,-2.1511127138047585e-07,0.72243,geoVoF_Brackbill,32
7.389830508474577,-1.29983e-05,1.280577198653206e-07,0.4251066666666667,geoVoF_Brackbill,32
21.830508474576273,-1.89587e-07,-1.917437455830406e-09,0.0067085999999999995,geoVoF_Brackbill,32
5.559322033898305,-6.07415e-06,5.8822414814812464e-08,0.19518,geoVoF_Brackbill,32
16.06779661016949,-4.42801e-06,-4.441071003366808e-08,0.15167933333333333,geoVoF_Brackbill,32
8.949152542372882,-4.69877e-06,-4.7185727272726833e-08,0.16239,geoVoF_Brackbill,32
6.508474576271187,-1.52359e-05,1.5054550370371524e-07,0.4983933333333333,geoVoF_Brackbill,32
16.542372881355934,-5.4235e-06,-5.519184849315318e-08,0.184528,geoVoF_Brackbill,32
9.559322033898306,-9.56925e-06,-9.608748754208507e-08,0.32675466666666664,geoVoF_Brackbill,32
19.254237288135595,-2.92595e-06,2.8783219587628817e-08,0.09466066666666667,geoVoF_Brackbill,32
3.593220338983051,-2.15271e-05,-2.2315408733564253e-07,0.7274833333333334,geoVoF_Brackbill,32
0.5423728813559322,-2.63256e-05,2.676377319031245e-07,0.86444,geoVoF_Brackbill,32
2.2372881355932206,-1.00241e-05,-1.0071052255892481e-07,0.34464666666666666,geoVoF_Brackbill,32
16.745762711864405,-5.4942e-06,-5.611115082191821e-08,0.18678233333333333,geoVoF_Brackbill,32
9.35593220338983,-8.30039e-06,-8.330444781144906e-08,0.2843846666666667,geoVoF_Brackbill,32
21.966101694915256,-5.87552e-07,-6.080766643109467e-09,0.0206379,geoVoF_Brackbill,32
19.796610169491526,-3.88019e-06,3.813879420875343e-08,0.12664899999999998,geoVoF_Brackbill,32
16.949152542372882,-5.36068e-06,-5.389500148148153e-08,0.182214,geoVoF_Brackbill,32
5.491525423728814,-5.01927e-06,4.9159003986256445e-08,0.160746,geoVoF_Brackbill,32
0.2033898305084746,-2.92313e-05,3.069250329328615e-07,0.96656,geoVoF_Brackbill,32
14.101694915254237,-6.29872e-06,6.278731814432787e-08,0.206116,geoVoF_Brackbill,32
8.203389830508476,-4.20616e-06,4.121248619528697e-08,0.13866699999999998,geoVoF_Brackbill,32
13.966101694915254,-6.83459e-06,6.822372522336599e-08,0.22353466666666666,geoVoF_Brackbill,32
7.661016949152542,-1.05392e-05,1.0363122424242466e-07,0.3451566666666666,geoVoF_Brackbill,32
23.661016949152547,-2.59569e-06,-2.6576074256055757e-08,0.08820833333333333,geoVoF_Brackbill,32
5.76271186440678,-8.97368e-06,8.728019326599522e-08,0.28993366666666665,geoVoF_Brackbill,32
21.08474576271187,-2.16668e-06,2.1422236013745737e-08,0.07109533333333333,geoVoF_Brackbill,32
15.11864406779661,-3.60445e-07,3.725920848056532e-09,0.012859666666666667,geoVoF_Brackbill,32
3.3220338983050848,-2.20104e-05,-2.2698223834482325e-07,0.7411133333333333,geoVoF_Brackbill,32
7.932203389830509,-7.54032e-06,7.400243905723675e-08,0.24741733333333332,geoVoF_Brackbill,32
25.016949152542377,-9.8747e-08,-1.1015953011152566e-09,0.00294717,geoVoF_Brackbill,32
17.35593220338983,-4.54358e-06,-4.598355595890584e-08,0.15429466666666666,geoVoF_Brackbill,32
18.576271186440678,-4.3438e-07,4.215737950530118e-09,0.013574966666666667,geoVoF_Brackbill,32
13.898305084745763,-7.06495e-06,7.057079862542812e-08,0.23102466666666666,geoVoF_Brackbill,32
15.864406779661017,-3.66414e-06,-3.7199543103447246e-08,0.126028,geoVoF_Brackbill,32
13.288135593220339,-7.83332e-06,7.855128762886329e-08,0.25595799999999996,geoVoF_Brackbill,32
1.6271186440677967,-3.7642e-06,3.7804664775084664e-08,0.12501666666666666,geoVoF_Brackbill,32
16.135593220338986,-4.63991e-06,-4.672263159322021e-08,0.15873700000000002,geoVoF_Brackbill,32
22.779661016949152,-2.40514e-06,-2.4106132356902107e-08,0.082241,geoVoF_Brackbill,32
17.288135593220343,-4.72599e-06,-4.7864789931508325e-08,0.16053566666666666,geoVoF_Brackbill,32
9.627118644067798,-9.90419e-06,-9.947166531986559e-08,0.3378366666666667,geoVoF_Brackbill,32
23.254237288135595,-2.75333e-06,-2.8312989134947827e-08,0.09364633333333333,geoVoF_Brackbill,32
14.711864406779661,-2.97303e-06,2.9374617800687613e-08,0.09782433333333333,geoVoF_Brackbill,32
13.220338983050848,-7.76132e-06,7.768123189003642e-08,0.253498,geoVoF_Brackbill,32
0.4067796610169492,-2.77996e-05,2.8909367392226486e-07,0.9128799999999999,geoVoF_Brackbill,32
15.254237288135593,-4.68042e-07,-4.866466007067135e-09,0.016615166666666667,geoVoF_Brackbill,32
3.5254237288135593,-2.17775e-05,-2.257597980622902e-07,0.73509,geoVoF_Brackbill,32
5.152542372881356,-7.95945e-07,-7.571989257950373e-09,0.02461,geoVoF_Brackbill,32
23.728813559322035,-2.53223e-06,-2.58897293425592e-08,0.086038,geoVoF_Brackbill,32
12.949152542372882,-7.14085e-06,6.998571111110996e-08,0.23248233333333335,geoVoF_Brackbill,32
2.3728813559322033,-1.2599e-05,-1.2643505050505097e-07,0.43130666666666667,geoVoF_Brackbill,32
20.338983050847457,-3.76792e-06,3.789483134948104e-08,0.12317,geoVoF_Brackbill,32
21.898305084745765,-3.88601e-07,-4.021004240282765e-09,0.0137515,geoVoF_Brackbill,32
19.322033898305087,-3.10323e-06,3.058137415807506e-08,0.10053466666666666,geoVoF_Brackbill,32
1.8983050847457628,-2.74654e-06,-2.902246817667991e-08,0.09533533333333334,geoVoF_Brackbill,32
13.830508474576272,-7.26861e-06,7.267675848797166e-08,0.23765266666666665,geoVoF_Brackbill,32
4.338983050847458,-1.43085e-05,-1.4349269966329675e-07,0.48543000000000003,geoVoF_Brackbill,32
8.067796610169493,-5.90275e-06,5.7871006060606224e-08,0.19397066666666665,geoVoF_Brackbill,32
4.135593220338984,-1.69804e-05,-1.70731449158244e-07,0.5766366666666666,geoVoF_Brackbill,32
9.016949152542374,-5.38518e-06,-5.404859932660034e-08,0.18576666666666666,geoVoF_Brackbill,32
7.796610169491526,-9.09397e-06,8.934229831649629e-08,0.29810099999999995,geoVoF_Brackbill,32
14.440677966101696,-4.59584e-06,4.5044886868689304e-08,0.15069033333333332,geoVoF_Brackbill,32
24.8135593220339,-5.5526e-07,-5.604932296819805e-09,0.018504800000000002,geoVoF_Brackbill,32
23.593220338983052,-2.64907e-06,-2.7171013910032488e-08,0.09003366666666666,geoVoF_Brackbill,32
15.389830508474576,-1.26335e-06,-1.294768148788901e-08,0.04416633333333333,geoVoF_Brackbill,32
12.338983050847459,-3.87441e-06,3.752121683501903e-08,0.12457166666666666,geoVoF_Brackbill,32
24.881355932203387,-4.02452e-07,-4.038669540636221e-09,0.013279433333333332,geoVoF_Brackbill,32
16.203389830508478,-4.82935e-06,-4.915952027586197e-08,0.16501633333333332,geoVoF_Brackbill,32
21.355932203389834,-1.3322e-06,1.3250894394463925e-08,0.043946,geoVoF_Brackbill,32
7.864406779661017,-8.32914e-06,8.178777441077435e-08,0.27316,geoVoF_Brackbill,32
22.711864406779664,-2.30746e-06,-2.3130060740740432e-08,0.07900533333333333,geoVoF_Brackbill,32
5.3559322033898304,-2.7992e-06,2.751881785467243e-08,0.08907999999999999,geoVoF_Brackbill,32
23.322033898305087,-2.75505e-06,-2.835903598615924e-08,0.093684,geoVoF_Brackbill,32
19.389830508474578,-3.26454e-06,3.222926419243946e-08,0.10590166666666666,geoVoF_Brackbill,32
